sgRNA	Count
RIPK1_109_43878	204
RIPK1_114_14626	1077
RIPK1_115_14626	160
RIPK1_115_29252	146
RIPK1_116_14626	64
RIPK1_117_14626	9
RIPK2_0_9518	41
RIPK2_10_0	60
RIPK2_11_4759	12
RIPK2_12_0	224
RIPK2_12_14277	52
RIPK2_12_4759	159
RIPK2_13_14277	190
RIPK2_14_0	241
RIPK2_14_14277	19
RIPK2_15_0	265
RIPK2_17_14277	41
RIPK2_17_4759	19
RIPK2_20_28554	96
RIPK3_0_1148	54
RIPK3_0_1722	77
RIPK3_0_2296	93
RIPK3_0_2870	248
RIPK3_0_3444	406
RIPK3_10_1148	17
RIPK3_10_2296	222
RIPK3_10_3444	60
RIPK3_11_2296	42
RIPK3_11_2870	57
RIPK3_11_3444	13
RIPK4_0_23772	26
RIPK4_100_0	13
RIPK4_100_11886	161
RIPK4_101_0	110
RIPK4_102_0	71
RIPK4_102_19810	214
RIPK4_103_0	389
RIPK4_104_0	37
RIPK4_104_11886	95
RIPK4_105_0	33
RIPK4_106_0	156
RIPK4_107_0	111
RIPK4_107_23772	4
RIPK4_123_0	0
RNASEL_0_11155	0
RNASEL_0_4462	47
RNASEL_0_8924	324
RNASEL_10_0	8
RNASEL_10_11155	17
RNASEL_10_13386	131
RNASEL_10_4462	32
RNASEL_11_8924	193
RNASEL_12_0	0
RNASEL_12_11155	131
RNASEL_12_8924	141
RNASEL_13_0	36
RNASEL_13_11155	385
RNASEL_13_8924	288
RNASEL_14_0	132
RNASEL_14_11155	29
ROCK1_0_0	20
ROCK1_0_92636	14
ROCK1_100_138954	21
ROCK1_102_138954	279
ROCK1_103_138954	35
ROCK1_106_69477	18
ROCK1_110_92636	16
ROCK1_112_69477	10
ROCK1_112_92636	132
ROCK1_114_46318	54
ROCK1_117_69477	110
ROCK1_125_0	207
ROCK1_126_0	38
ROCK1_131_69477	346
ROCK1_134_138954	24
ROCK1_141_0	16
ROCK2_0_96324	297
ROCK2_100_24081	141
ROCK2_101_24081	172
ROCK2_102_120405	158
ROCK2_103_0	206
ROCK2_106_24081	0
ROCK2_107_24081	50
ROCK2_108_24081	17
ROCK2_110_24081	30
ROCK2_112_0	26
ROCK2_116_0	66
ROCK2_119_120405	22
ROCK2_11_24081	109
ROPN1L_0_0	6
ROPN1L_101_0	351
ROPN1L_102_4357	213
ROPN1L_103_0	384
ROPN1L_107_0	16
ROPN1L_108_0	34
ROPN1L_109_0	144
ROPN1L_110_8714	13
ROPN1L_111_0	4
ROPN1L_112_0	247
ROPN1L_113_0	115
ROPN1L_114_0	230
ROPN1L_114_17428	354
ROPN1L_114_8714	234
ROPN1L_115_0	196
ROR1_1008_174648	35
ROR1_104_232864	62
ROR1_1055_232864	72
ROR1_1082_174648	31
ROR1_1127_0	109
ROR1_1216_0	87
ROR1_138_232864	93
ROR1_13_174648	74
ROR1_150_174648	240
ROR1_154_0	168
ROR1_155_174648	83
ROR1_169_232864	25
ROR1_18_116432	27
ROR1_196_0	150
ROR1_204_174648	202
ROR1_21_174648	51
ROR2_1043_0	35
ROR2_1043_165888	226
ROR2_1057_0	15
ROR2_1066_331776	3
ROR2_1095_165888	141
ROR2_1112_276480	28
ROR2_1138_0	81
ROR2_1143_165888	9
ROR2_1148_165888	203
ROR2_1152_165888	37
ROR2_1155_165888	227
ROR2_1157_110592	106
ROR2_1160_165888	386
ROR2_1161_221184	349
ROR2_1164_110592	293
ROS1_102_19653	61
ROS1_105_19653	5
ROS1_108_19653	6
ROS1_112_19653	203
ROS1_114_0	104
ROS1_120_0	248
ROS1_128_0	333
ROS1_130_0	16
ROS1_153_0	0
ROS1_156_0	15
ROS1_165_0	299
ROS1_172_19653	407
ROS1_177_0	152
ROS1_183_19653	0
ROS1_184_0	103
RPRD1A_100_0	100
RPRD1A_101_71304	13
RPRD1A_102_71304	469
RPRD1A_103_71304	51
RPRD1A_106_71304	40
RPRD1A_107_59420	157
RPRD1A_107_71304	113
RPRD1A_108_71304	342
RPRD1A_10_71304	42
RPRD1A_110_23768	38
RPRD1A_110_71304	25
RPRD1A_111_59420	85
RPRD1A_111_71304	255
RPRD1A_112_59420	131
RPRD1A_112_71304	101
RPRD1A_113_0	52
RPS6KA1_0_0	336
RPS6KA1_100_38802	82
RPS6KA1_101_25868	7
RPS6KA1_101_38802	73
RPS6KA1_102_25868	166
RPS6KA1_103_25868	167
RPS6KA1_103_38802	56
RPS6KA1_104_38802	42
RPS6KA1_105_25868	404
RPS6KA1_105_38802	36
RPS6KA1_106_38802	25
RPS6KA1_108_38802	126
RPS6KA1_109_38802	83
RPS6KA1_110_25868	45
RPS6KA1_110_38802	80
RPS6KA2_1004_213039	263
RPS6KA2_1014_0	0
RPS6KA2_101_0	11
RPS6KA2_1028_0	68
RPS6KA2_1029_0	48
RPS6KA2_1030_0	132
RPS6KA2_1031_0	25
RPS6KA2_1034_0	40
RPS6KA2_1034_142026	81
RPS6KA2_1035_355065	318
RPS6KA2_1036_0	60
RPS6KA2_1042_142026	68
RPS6KA2_1054_0	257
RPS6KA2_1055_0	109
RPS6KA3_0_100704	5
RPS6KA3_100_0	12
RPS6KA3_101_0	90
RPS6KA3_102_33568	104
RPS6KA3_103_16784	14
RPS6KA3_103_83920	89
RPS6KA3_104_100704	3
RPS6KA3_10_67136	11
RPS6KA3_112_83920	35
RPS6KA3_114_33568	51
RPS6KA3_114_83920	34
RPS6KA3_119_33568	61
RPS6KA3_121_16784	47
RPS6KA3_123_33568	0
RPS6KA4_0_0	147
RPS6KA4_0_11196	193
RPS6KA4_0_3732	111
RPS6KA4_0_9330	128
RPS6KA4_100_9330	70
RPS6KA4_101_9330	51
RPS6KA4_102_9330	66
RPS6KA4_103_9330	70
RPS6KA4_104_9330	86
RPS6KA4_105_11196	151
RPS6KA4_105_9330	147
RPS6KA4_106_9330	62
RPS6KA4_107_11196	104
RPS6KA4_107_9330	144
RPS6KA4_108_11196	172
RPS6KA4_108_9330	86
RPS6KA5_0_108672	82
RPS6KA5_100_0	109
RPS6KA5_101_0	0
RPS6KA5_102_0	0
RPS6KA5_103_0	0
RPS6KA5_104_0	0
RPS6KA5_105_0	212
RPS6KA5_109_54336	33
RPS6KA5_114_54336	7
RPS6KA5_129_27168	56
RPS6KA5_130_27168	4
RPS6KA5_132_27168	8
RPS6KA5_138_163008	0
RPS6KA6_101_0	29
RPS6KA6_103_0	563
RPS6KA6_104_0	0
RPS6KA6_108_0	31
RPS6KA6_10_70828	159
RPS6KA6_117_17707	60
RPS6KA6_119_53121	49
RPS6KA6_11_70828	197
RPS6KA6_122_17707	203
RPS6KA6_125_70828	29
RPS6KA6_126_70828	189
RPS6KA6_128_88535	203
RPS6KA6_129_88535	33
RPS6KA6_132_88535	413
RPS6KA6_135_70828	0
RPS6KB1_0_16422	96
RPS6KB1_0_24633	59
RPS6KB1_100_24633	16
RPS6KB1_102_0	157
RPS6KB1_105_24633	22
RPS6KB1_105_8211	140
RPS6KB1_108_0	469
RPS6KB1_108_41055	191
RPS6KB1_110_0	197
RPS6KB1_113_32844	130
RPS6KB1_113_8211	31
RPS6KB1_114_0	0
RPS6KB1_115_0	14
RPS6KB2_0_0	380
RPS6KB2_0_991	18
RPS6KB2_10_0	473
RPS6KB2_10_1982	229
RPS6KB2_11_0	60
RPS6KB2_11_1982	61
RPS6KB2_12_0	96
RPS6KB2_13_0	390
RPS6KB2_15_0	182
RPS6KB2_15_991	40
RPS6KB2_16_0	121
RPS6KB2_16_991	65
RPS6KB2_17_0	69
RPS6KB2_17_991	248
RPS6KB2_18_0	266
RPS6KC1_0_0	108
RPS6KC1_104_191598	73
RPS6KC1_105_191598	30
RPS6KC1_120_0	45
RPS6KC1_120_191598	20
RPS6KC1_121_127732	107
RPS6KC1_122_127732	77
RPS6KC1_135_0	195
RPS6KC1_147_63866	12
RPS6KC1_147_95799	2
RPS6KC1_148_95799	148
RPS6KC1_149_95799	101
RPS6KC1_14_63866	227
RPS6KC1_150_95799	13
RPS6KC1_151_95799	29
RPS6KC1_155_31933	6
RPS6KL1_0_0	16
RPS6KL1_0_11108	110
RPS6KL1_0_16662	55
RPS6KL1_0_5554	211
RPS6KL1_100_0	8
RPS6KL1_100_16662	103
RPS6KL1_101_0	289
RPS6KL1_101_16662	9
RPS6KL1_101_2777	12
RPS6KL1_101_5554	78
RPS6KL1_102_0	85
RPS6KL1_102_16662	160
RPS6KL1_102_2777	34
RPS6KL1_103_0	72
RPS6KL1_103_13885	144
RYK_105_0	41
RYK_106_132530	169
RYK_111_0	218
RYK_119_106024	161
RYK_119_53012	187
RYK_120_106024	9
RYK_121_159036	47
RYK_126_132530	71
RYK_13_106024	0
RYK_140_159036	113
RYK_141_106024	12
RYK_141_159036	455
RYK_142_106024	13
RYK_142_159036	27
RYK_143_106024	20
SCYL1_0_0	227
SCYL1_0_11676	201
SCYL1_0_9730	101
SCYL1_100_9730	158
SCYL1_101_9730	120
SCYL1_102_11676	305
SCYL1_102_9730	169
SCYL1_103_9730	120
SCYL1_104_9730	264
SCYL1_105_11676	33
SCYL1_107_9730	130
SCYL1_108_9730	70
SCYL1_109_9730	7
SCYL1_10_0	0
SCYL1_10_11676	48
SCYL2_100_31965	41
SCYL2_101_10655	114
SCYL2_102_10655	85
SCYL2_103_0	175
SCYL2_103_63930	50
SCYL2_104_0	136
SCYL2_104_63930	19
SCYL2_105_10655	10
SCYL2_105_31965	110
SCYL2_108_42620	41
SCYL2_109_21310	16
SCYL2_110_31965	2
SCYL2_111_21310	486
SCYL2_111_42620	125
SCYL2_113_0	66
SCYL3_101_35658	43
SCYL3_102_35658	52
SCYL3_103_35658	35
SCYL3_104_35658	106
SCYL3_106_17829	111
SCYL3_108_11886	179
SCYL3_109_11886	47
SCYL3_109_17829	118
SCYL3_10_0	189
SCYL3_10_35658	0
SCYL3_110_17829	13
SCYL3_111_17829	0
SCYL3_114_11886	171
SCYL3_116_11886	60
SCYL3_12_5943	27
SEPHS1_0_26460	44
SEPHS1_102_26460	146
SEPHS1_103_0	192
SEPHS1_103_26460	73
SEPHS1_104_26460	119
SEPHS1_105_13230	0
SEPHS1_105_26460	10
SEPHS1_106_0	18
SEPHS1_106_13230	152
SEPHS1_106_26460	76
SEPHS1_107_0	71
SEPHS1_107_26460	105
SEPHS1_10_0	20
SEPHS1_10_8820	96
SEPHS1_110_13230	499
SEPHS1_118_26460	132
SEPHS2_0_0	99
SEPHS2_0_1275	160
SEPHS2_0_1700	45
SEPHS2_0_2125	92
SEPHS2_0_425	63
SEPHS2_10_1275	300
SEPHS2_10_1700	72
SEPHS2_10_2125	192
SEPHS2_11_1275	45
SEPHS2_11_1700	322
SEPHS2_11_425	44
SEPHS2_12_1275	131
SEPHS2_12_1700	24
SEPHS2_12_425	161
SEPHS2_12_850	213
SGK196_0_0	72
SGK196_0_8548	170
SGK196_100_25644	161
SGK196_105_8548	92
SGK196_106_25644	3
SGK196_108_4274	32
SGK196_110_4274	18
SGK196_118_4274	0
SGK196_124_0	91
SGK196_129_4274	49
SGK196_133_0	21
SGK196_142_0	156
SGK196_14_12822	20
SGK196_14_25644	43
SGK1_0_0	123
SGK1_105_63801	47
SGK1_109_0	84
SGK1_109_127602	0
SGK1_10_0	19
SGK1_10_63801	65
SGK1_110_0	38
SGK1_112_127602	77
SGK1_114_127602	113
SGK1_115_127602	261
SGK1_116_127602	42
SGK1_117_127602	143
SGK1_118_127602	346
SGK1_119_127602	435
SGK223_0_0	127
SGK223_0_9824	0
SGK223_101_9824	70
SGK223_102_58944	244
SGK223_103_0	232
SGK223_103_58944	35
SGK223_105_19648	94
SGK223_105_58944	188
SGK223_106_19648	270
SGK223_107_19648	20
SGK223_108_19648	333
SGK223_109_0	179
SGK223_109_19648	0
SGK223_10_58944	19
SGK223_10_9824	678
SGK223_110_0	170
SGK2_0_25086	283
SGK2_100_4181	204
SGK2_101_0	106
SGK2_101_4181	183
SGK2_101_8362	108
SGK2_102_0	204
SGK2_103_8362	388
SGK2_104_0	130
SGK2_105_4181	110
SGK2_106_25086	11
SGK2_106_4181	161
SGK2_107_0	6
SGK2_107_25086	5
SGK3_111_128232	2
SGK3_115_128232	542
SGK3_120_128232	36
SGK3_121_128232	74
SGK3_124_128232	18
SGK3_125_128232	95
SGK3_256_128232	44
SHC1_0_3456	185
SHC1_0_5184	132
SHC1_100_6912	93
SHC1_101_6912	258
SHC1_102_6912	177
SHC1_10_5184	211
SHC1_11_1728	1024
SHC1_11_5184	360
SHC1_11_6912	235
SHC1_11_8640	460
SHC1_12_10368	51
SHC1_12_6912	96
SHC1_13_3456	219
SHC1_13_5184	34
SHC1_13_6912	27
SHC1_14_1728	8
SHPK_118_24048	256
SHPK_119_24048	274
SHPK_120_24048	60
SIAE_0_35768	175
SIAE_105_8942	6
SIAE_107_26826	78
SIAE_108_35768	180
SIAE_109_35768	335
SIAE_109_8942	168
SIAE_110_8942	23
SIAE_111_0	1
SIAE_114_0	12
SIAE_114_26826	225
SIAE_116_0	33
SIAE_116_26826	391
SIAE_117_0	362
SIAE_118_0	139
SIAE_119_0	86
SIAE_120_0	34
SIK1_0_3602	221
SIK1_0_7204	212
SIK1_10_0	69
SIK1_10_3602	98
SIK1_10_7204	104
SIK1_11_0	9
SIK1_12_0	152
SIK1_12_3602	82
SIK1_12_5403	62
SIK1_12_7204	246
SIK1_13_0	11
SIK1_13_7204	101
SIK1_14_10806	367
SIK1_14_1801	10
SIK1_15_0	199
SIK1_15_10806	79
SIK2_10_18351	153
SIK2_117_18351	376
SIK2_121_55053	9
SIK2_124_0	80
SIK2_126_0	61
SIK2_132_0	168
SIK2_133_36702	47
SIK2_134_91755	36
SIK2_135_91755	83
SIK2_136_91755	405
SIK2_137_91755	0
SIK2_13_110106	89
SIK2_13_91755	74
SIK2_140_73404	175
SIK2_141_91755	162
SIK2_142_91755	1
SIK3_100_0	8
SIK3_101_0	42
SIK3_102_0	35
SIK3_103_0	335
SIK3_104_0	22
SIK3_104_109299	17
SIK3_105_0	39
SIK3_106_0	326
SIK3_113_145732	204
SIK3_118_0	27
SIK3_133_182165	72
SIK3_139_0	88
SIK3_140_0	41
SIK3_141_0	33
SIK3_141_218598	11
SIK3_142_0	262
SKAP1_108_254430	29
SKAP1_126_84810	58
SKAP1_133_42405	35
SKAP1_134_127215	5
SKAP1_139_254430	89
SKAP1_143_0	54
SKAP1_155_212025	26
SKAP1_17_0	133
SKAP1_188_127215	47
SKAP1_18_169620	503
SKAP1_217_42405	61
SKAP1_218_84810	222
SKAP1_225_0	196
SKAP1_228_84810	63
SKAP1_229_0	249
SKAP1_231_84810	135
SLK_0_26583	40
SLK_0_53166	16
SLK_101_17722	13
SLK_102_8861	54
SLK_103_53166	233
SLK_104_26583	32
SLK_104_53166	86
SLK_105_26583	90
SLK_105_53166	166
SLK_106_53166	139
SLK_107_0	4
SLK_107_26583	29
SLK_107_53166	11
SLK_108_44305	1
SLK_108_53166	4
SMAD7_0_0	342
SMAD7_0_13224	50
SMAD7_10_0	63
SMAD7_10_22040	39
SMAD7_110_0	11
SMAD7_110_26448	177
SMAD7_111_0	14
SMAD7_111_26448	44
SMAD7_118_4408	119
SMAD7_119_13224	28
SMAD7_127_13224	32
SMAD7_128_13224	0
SMAD7_129_13224	106
SMAD7_130_13224	48
SMG1_103_69484	43
SMG1_10_0	7
SMG1_113_17371	259
SMG1_113_34742	4
SMG1_114_17371	31
SMG1_114_34742	34
SMG1_115_17371	19
SMG1_115_34742	1
SMG1_116_17371	41
SMG1_116_34742	18
SMG1_117_34742	40
SMG1_118_17371	0
SMG1_119_17371	13
SMG1_11_0	122
SNRK_115_39504	64
SNRK_117_0	191
SNRK_117_19752	116
SNRK_119_39504	27
SNRK_124_39504	110
SNRK_127_19752	20
SNRK_132_0	95
SNRK_135_0	47
SNRK_135_39504	97
SNRK_136_39504	15
SNRK_137_39504	85
SNRK_139_39504	94
SNRK_141_39504	39
SNRK_142_39504	100
SNRK_143_0	84
SNRK_143_39504	5
SOCS5_103_36672	149
SOCS5_104_0	1
SOCS5_107_0	319
SOCS5_107_9168	102
SOCS5_10_27504	0
SOCS5_112_9168	41
SOCS5_113_0	53
SOCS5_116_0	70
SOCS5_119_0	379
SOCS5_11_0	281
SOCS5_120_0	58
SOCS5_123_0	294
SOCS5_125_0	0
SOCS5_126_0	45
SOCS5_126_27504	121
SOCS5_128_0	401
SPA17_10_20328	142
SPA17_11_20328	110
SPA17_12_20328	88
SPA17_13_20328	74
SPA17_14_20328	140
SPA17_26_20328	109
SPA17_28_20328	26
SPA17_29_20328	257
SPA17_30_20328	23
SPA17_31_20328	248
SPA17_32_20328	52
SPA17_33_20328	128
SPA17_34_20328	149
SPA17_35_20328	153
SPA17_36_20328	119
SPEG_0_45315	48
SPEG_0_9063	154
SPEG_102_18126	107
SPEG_107_27189	60
SPEG_107_9063	38
SPEG_108_9063	145
SPEG_109_27189	247
SPEG_109_9063	89
SPEG_10_9063	25
SPEG_110_36252	77
SPEG_110_9063	117
SPEG_111_9063	261
SPEG_112_0	25
SPEG_112_9063	68
SPEG_113_9063	0
SPHK1_0_8050	37
SPHK1_0_9660	12
SPHK1_10_8050	54
SPHK1_10_9660	269
SPHK1_11_8050	37
SPHK1_11_9660	20
SPHK1_12_8050	1
SPHK1_12_9660	49
SPHK1_13_8050	91
SPHK1_13_9660	312
SPHK1_14_8050	43
SPHK1_14_9660	119
SPHK1_15_6440	81
SPHK1_15_8050	115
SPHK1_15_9660	17
SPHK1_16_6440	289
SPHK2_0_4896	33
SPHK2_0_8160	1
SPHK2_100_8160	59
SPHK2_101_8160	73
SPHK2_102_8160	15
SPHK2_10_8160	347
SPHK2_11_6528	363
SPHK2_11_8160	343
SPHK2_11_9792	241
SPHK2_12_6528	74
SPHK2_12_8160	21
SPHK2_12_9792	1053
SPHK2_13_4896	37
SPHK2_13_6528	62
SPHK2_13_8160	165
SPHK2_13_9792	254
SQSTM1_0_0	20
SQSTM1_100_13581	178
SQSTM1_100_4527	298
SQSTM1_101_27162	202
SQSTM1_103_4527	65
SQSTM1_103_9054	1
SQSTM1_105_0	494
SQSTM1_106_0	74
SQSTM1_106_18108	84
SQSTM1_106_27162	283
SQSTM1_106_4527	129
SQSTM1_107_18108	36
SQSTM1_107_4527	5
SQSTM1_108_0	62
SQSTM1_108_27162	371
SQSTM1_108_4527	112
SRC_100_35064	124
SRC_100_43830	159
SRC_101_26298	30
SRC_101_35064	301
SRC_101_43830	449
SRC_101_52596	22
SRC_102_17532	104
SRC_102_43830	0
SRC_103_43830	138
SRC_104_43830	280
SRC_104_52596	66
SRC_105_52596	57
SRC_106_52596	48
SRC_107_43830	332
SRC_107_52596	0
SRC_108_52596	77
SRMS_0_0	78
SRMS_0_2868	147
SRMS_0_956	50
SRMS_10_0	161
SRMS_10_4780	175
SRMS_10_5736	232
SRMS_11_0	416
SRMS_11_2868	85
SRMS_11_5736	0
SRMS_12_0	4
SRMS_12_2868	280
SRMS_12_5736	155
SRMS_13_0	6
SRMS_13_5736	80
SRMS_14_0	110
SRMS_14_1912	12
SRP72_15_0	6
SRP72_22_5251	137
SRP72_23_5251	21
SRP72_25_5251	19
SRP72_31_15753	56
SRP72_37_0	170
SRP72_4_10502	107
SRP72_56_15753	49
SRP72_61_5251	90
SRP72_62_0	3
SRP72_62_5251	119
SRP72_74_31506	69
SRP72_87_5251	88
SRPK1_106_37875	78
SRPK1_107_37875	196
SRPK1_109_25250	76
SRPK1_10_75750	30
SRPK1_114_12625	120
SRPK1_116_0	544
SRPK1_116_12625	219
SRPK1_118_0	0
SRPK1_119_0	72
SRPK1_119_25250	64
SRPK1_120_25250	250
SRPK1_125_12625	29
SRPK1_127_25250	42
SRPK1_128_0	91
SRPK1_129_0	77
SRPK2_100_164920	175
SRPK2_105_0	0
SRPK2_112_164920	58
SRPK2_113_206150	34
SRPK2_114_164920	25
SRPK2_124_82460	40
SRPK2_130_164920	15
SRPK2_151_206150	0
SRPK2_156_0	4
SRPK2_175_123690	69
SRPK2_1_82460	134
SRPK2_206_123690	85
SRPK2_207_123690	53
SRPK2_208_123690	29
SRPK2_209_123690	25
STK10_0_41804	238
STK10_100_0	84
STK10_101_0	186
STK10_102_0	56
STK10_103_0	66
STK10_103_20902	169
STK10_104_0	221
STK10_105_0	556
STK10_108_0	147
STK10_110_83608	0
STK10_112_0	169
STK10_113_0	40
STK10_117_0	69
STK10_119_0	326
STK10_133_0	342
STK10_134_0	0
STK11_0_33444	60
STK11_100_22296	108
STK11_100_27870	0
STK11_100_33444	0
STK11_101_22296	62
STK11_101_27870	51
STK11_101_33444	73
STK11_102_22296	747
STK11_102_27870	129
STK11_102_33444	574
STK11_103_27870	49
STK11_103_33444	92
STK11_104_27870	87
STK11_104_33444	99
STK11_106_27870	19
STK11_106_33444	384
STK16_0_1394	46
STK16_0_2091	196
STK16_0_2788	80
STK16_0_3485	60
STK16_0_697	74
STK16_10_0	341
STK16_10_1394	54
STK16_10_2091	151
STK16_10_2788	0
STK16_10_3485	5
STK16_10_4182	101
STK16_10_697	58
STK16_11_0	153
STK16_11_1394	111
STK16_11_2091	109
STK16_11_2788	19
STK17A_0_18867	165
STK17A_102_0	178
STK17A_106_0	45
STK17A_107_0	96
STK17A_109_12578	5
STK17A_115_0	78
STK17A_116_0	70
STK17A_117_0	109
STK17A_117_12578	4
STK17A_118_12578	39
STK17A_119_0	138
STK17A_122_0	178
STK17A_124_0	48
STK17A_125_0	51
STK17A_127_0	41
STK17A_128_0	95
STK17B_0_0	18
STK17B_0_12266	193
STK17B_100_36798	27
STK17B_103_36798	208
STK17B_10_0	179
STK17B_10_30665	1
STK17B_115_36798	122
STK17B_119_36798	233
STK17B_11_0	37
STK17B_11_30665	16
STK17B_120_36798	369
STK17B_121_36798	116
STK17B_123_36798	319
STK17B_124_36798	66
STK17B_12_0	92
STK24_100_0	0
STK24_100_109488	40
STK24_109_36496	106
STK24_112_0	191
STK24_114_0	181
STK24_118_109488	51
STK24_119_72992	78
STK24_124_72992	317
STK24_125_0	111
STK24_126_0	88
STK24_128_0	191
STK24_129_0	15
STK24_131_0	32
STK24_131_109488	63
STK25_0_14616	83
STK25_0_4872	9
STK25_0_7308	57
STK25_100_14616	45
STK25_100_7308	28
STK25_101_4872	224
STK25_101_7308	126
STK25_103_14616	46
STK25_103_4872	92
STK25_104_4872	75
STK25_108_14616	60
STK25_108_2436	380
STK25_108_4872	96
STK25_109_2436	95
STK31_100_34956	45
STK31_101_34956	33
STK31_104_69912	46
STK31_105_52434	29
STK31_106_52434	13
STK31_107_34956	193
STK31_108_87390	248
STK31_111_0	121
STK31_111_52434	69
STK31_114_69912	0
STK31_116_69912	27
STK31_117_69912	23
STK32A_0_43684	55
STK32A_100_0	92
STK32A_100_131052	5
STK32A_101_109210	11
STK32A_101_131052	18
STK32A_103_131052	70
STK32A_104_131052	89
STK32A_105_131052	139
STK32A_112_65526	56
STK32A_114_109210	28
STK32A_132_21842	150
STK32A_133_65526	61
STK32A_137_109210	8
STK32B_0_385338	39
STK32B_1001_256892	263
STK32B_1006_0	104
STK32B_1006_64223	79
STK32B_1007_321115	178
STK32B_1010_128446	129
STK32B_1011_128446	4
STK32B_1043_128446	96
STK32B_1055_256892	296
STK32B_1060_385338	171
STK32B_1061_385338	18
STK32B_1063_385338	181
STK32B_1064_385338	124
STK32B_1065_385338	7
STK32B_1066_385338	17
STK32B_1105_256892	0
STK32C_0_106590	31
STK32C_101_0	29
STK32C_102_0	42
STK32C_103_0	3
STK32C_106_0	46
STK32C_107_0	37
STK32C_107_71060	262
STK32C_108_0	423
STK32C_109_0	205
STK32C_110_0	18
STK32C_111_0	196
STK32C_115_0	149
STK32C_116_106590	84
STK32C_118_106590	128
STK33_0_28921	9
STK33_108_0	172
STK33_10_28921	21
STK33_116_86763	161
STK33_128_173526	37
STK33_12_86763	34
STK33_131_57842	0
STK33_132_0	46
STK33_132_57842	2
STK33_133_57842	112
STK33_134_57842	72
STK33_135_57842	21
STK33_136_57842	17
STK33_137_57842	14
STK33_138_57842	137
STK33_138_86763	142
STK35_107_43104	70
STK35_109_32328	17
STK35_10_0	193
STK35_10_32328	220
STK35_10_64656	45
STK35_112_43104	65
STK35_115_64656	199
STK35_116_64656	27
STK35_118_64656	59
STK35_119_64656	644
STK35_11_0	300
STK35_11_32328	145
STK35_11_64656	27
STK35_120_64656	0
STK35_122_43104	62
STK36_0_0	84
STK36_0_17536	104
STK36_0_21920	290
STK36_0_8768	55
STK36_100_17536	355
STK36_100_21920	15
STK36_100_4384	42
STK36_101_0	19
STK36_101_17536	207
STK36_101_21920	66
STK36_101_4384	140
STK36_102_0	126
STK36_102_17536	14
STK36_102_21920	52
STK36_102_4384	22
STK36_103_0	144
STK38L_0_58565	134
STK38L_0_70278	120
STK38L_100_11713	207
STK38L_100_70278	10
STK38L_101_70278	37
STK38L_102_0	151
STK38L_102_70278	0
STK38L_103_70278	7
STK38L_104_70278	12
STK38L_107_0	298
STK38L_109_46852	137
STK38L_10_46852	20
STK38L_10_70278	114
STK38L_110_0	107
STK38L_111_0	211
STK38L_112_46852	185
STK38_0_0	0
STK38_101_30616	29
STK38_101_7654	24
STK38_106_30616	38
STK38_108_38270	4
STK38_109_0	42
STK38_10_0	56
STK38_10_15308	49
STK38_10_45924	64
STK38_110_0	90
STK38_112_0	16
STK38_113_0	23
STK38_11_0	47
STK38_120_38270	4
STK38_121_0	285
STK38_123_0	30
STK39_102_126054	29
STK39_106_168072	57
STK39_11_84036	7
STK39_146_126054	258
STK39_148_84036	55
STK39_149_84036	59
STK39_154_42018	202
STK39_157_42018	114
STK39_187_126054	122
STK39_188_126054	145
STK39_215_168072	80
STK39_222_210090	9
STK39_225_210090	0
STK39_226_210090	14
STK3_0_464100	38
STK3_1000_386750	153
STK3_1001_386750	184
STK3_1016_386750	70
STK3_1092_386750	0
STK3_1158_464100	173
STK3_1167_464100	4
STK3_1221_464100	84
STK3_1224_386750	42
STK3_129_232050	233
STK3_1315_0	300
STK3_1316_0	243
STK3_1317_0	111
STK3_1318_0	310
STK3_1344_386750	49
STK3_1386_386750	161
STK40_0_0	84
STK40_100_13220	271
STK40_100_19830	143
STK40_100_6610	219
STK40_103_0	30
STK40_103_13220	402
STK40_104_0	5
STK40_105_0	209
STK40_105_33050	0
STK40_106_0	123
STK40_106_13220	127
STK40_106_19830	38
STK40_107_19830	88
STK40_108_19830	270
STK40_109_19830	104
STK40_10_6610	215
STK4_102_64848	0
STK4_103_48636	0
STK4_103_81060	352
STK4_104_97272	320
STK4_107_0	40
STK4_107_48636	22
STK4_108_48636	82
STK4_110_0	480
STK4_118_0	4
STK4_119_0	25
STK4_120_0	35
STK4_122_0	34
STK4_124_0	144
STK4_125_0	108
STK4_127_48636	3
STRADB_104_66420	108
STRADB_106_79704	118
STRADB_110_66420	274
STRADB_110_79704	0
STRADB_112_79704	94
STRADB_113_79704	132
STRADB_117_66420	252
STRADB_120_79704	2
STRADB_127_79704	1
STRADB_129_79704	243
STRADB_130_79704	11
STRADB_132_79704	19
STRADB_133_79704	94
STRADB_135_79704	24
STRADB_136_53136	139
STRADB_138_53136	317
STYK1_0_0	36
STYK1_0_15822	21
STYK1_0_31644	0
STYK1_100_0	73
STYK1_100_7911	32
STYK1_101_0	82
STYK1_101_7911	2
STYK1_102_0	123
STYK1_102_15822	144
STYK1_102_7911	69
STYK1_103_7911	38
STYK1_104_15822	263
STYK1_110_7911	120
STYK1_111_31644	113
STYK1_114_7911	17
SYK_0_55292	82
SYK_104_0	130
SYK_110_55292	268
SYK_111_69115	14
SYK_113_55292	0
SYK_11_82938	95
SYK_129_13823	79
SYK_129_82938	47
SYK_12_55292	52
SYK_12_82938	70
SYK_133_13823	62
SYK_137_27646	154
